Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV055,CH009-CH012,,,05/17/2022 08:25:25,05/17/2022 10:37:50,13.8689128992862,14.5530004501343,30.6100006103516,51.2,76,24.8
EV055,CH009-CH012,,,05/17/2022 11:26:32,05/17/2022 13:47:15,13.8268529898557,14.6579999923706,32.4300003051758,64,88.8,24.8
EV055,CH009-CH012,,,05/17/2022 15:54:05,05/18/2022 05:49:35,4.07468138560435,14.8299999237061,56.7400016784668,55.2,100,44.8
EV055,CH009-CH012,,,05/18/2022 08:36:51,05/18/2022 10:42:25,14.2435698911996,14.8730001449585,29.8099994659424,50,75.2,25.2
EV055,CH009-CH012,,,05/18/2022 13:46:45,05/19/2022 05:46:35,5.76216906503545,14.6199998855591,92.1800003051758,22,100,78
EV055,CH009-CH012,,,05/19/2022 08:33:25,05/19/2022 10:44:21,13.7919502122456,14.378999710083,30.1000003814697,62,84.8,22.8
EV055,CH009-CH012,,,05/19/2022 12:28:42,05/19/2022 13:58:20,14.0156815443966,15.0159997940063,20.9400005340576,63.2,79.2,16
EV055,CH009-CH012,,,05/19/2022 16:01:28,05/20/2022 05:49:26,4.94001771774601,14.826000213623,68.1699981689453,44.8,100,55.2
EV055,CH009-CH012,,,05/20/2022 08:33:57,05/20/2022 09:29:05,13.949987425879,14.5559997558594,12.8199996948242,60,70,10
EV055,CH009-CH012,,,05/20/2022 11:13:39,05/20/2022 13:44:37,13.8899425477916,14.5159997940063,34.9500007629395,51.2,79.2,28
EV055,CH009-CH012,,,05/23/2022 08:34:26,05/23/2022 10:33:28,13.9558973161922,14.6909999847412,27.6900005340576,56,78,22
EV055,CH009-CH012,,,05/23/2022 12:30:28,05/23/2022 13:49:33,13.7451403100936,14.3450002670288,18.1200008392334,52,66,14
EV055,CH009-CH012,,,05/23/2022 15:58:20,05/24/2022 05:50:21,6.56380308444896,14.6969995498657,91.0199966430664,22,100,78
EV055,CH009-CH012,,,05/24/2022 08:32:56,05/24/2022 10:42:04,10.4209256201785,14.5179996490479,22.4300003051758,83.2,100,16.8
EV055,CH009-CH012,,,05/24/2022 12:29:15,05/24/2022 13:50:53,13.9335942827724,14.5869998931885,18.9599990844727,72.8,87.2,14.4
EV055,CH009-CH012,,,05/24/2022 16:00:57,05/25/2022 05:50:11,5.3216771829546,14.6619997024536,73.5500030517578,38,100,62
EV055,CH009-CH012,,,05/25/2022 08:31:09,05/25/2022 10:43:16,11.0260200936732,14.6929998397827,24.2800006866455,82,100,18
EV055,CH009-CH012,,,05/25/2022 13:48:09,05/25/2022 14:52:51,13.7585760730967,14.2130002975464,14.8400001525879,30,43.2,13.2
EV055,CH009-CH012,,,05/25/2022 15:39:33,05/26/2022 05:51:10,5.79833761004486,14.6619997024536,82.3000030517578,30,100,70
EV055,CH009-CH012,,,05/26/2022 08:32:07,05/26/2022 10:33:01,13.8656936604714,14.4829998016357,27.9400005340576,48,71.2,23.2
EV055,CH009-CH012,,,05/26/2022 11:55:03,05/26/2022 13:47:21,13.8477360859627,14.418999671936,25.9200000762939,55.2,76,20.8
EV055,CH009-CH012,,,05/26/2022 16:31:56,05/27/2022 05:49:59,5.31013128749426,14.8990001678467,70.629997253418,40.8,100,59.2
EV055,CH009-CH012,,,05/27/2022 08:43:20,05/27/2022 10:06:39,14.0352138917,14.5469999313354,19.4899997711182,40,56,16
EV055,CH009-CH012,,,05/27/2022 11:05:50,05/27/2022 13:53:28,13.9510924720464,14.4840002059937,38.9799995422363,40.8,72.8,32
EV055,CH009-CH012,,,05/31/2022 08:35:00,05/31/2022 10:40:15,13.9446080139281,14.5930004119873,29.1100006103516,68.8,91.2,22.4
EV055,CH009-CH012,,,05/31/2022 11:48:24,05/31/2022 13:49:28,13.9292827246406,14.7259998321533,28.1100006103516,76,98,22
EV055,CH009-CH012,,,05/31/2022 15:51:06,06/01/2022 05:51:23,3.29953777797891,14.826000213623,46.2099990844727,64,100,36
